Family,Genus,Species,Subspecies,species_name_provided,authority_name_provided
Crambidae,Phostria,delilalis,,Phostria delilalis ,
Crambidae,Phostria,dohrnii,,Phostria dohrnii ,
Crambidae,Phostria,euagra,,Phostria euagra ,
Crambidae,Phostria,latiapicalis,,Phostria latiapicalis ,
Crambidae,Phostria,mapetalis,,Phostria mapetalis ,
Crambidae,Phostria,mapetica,,Phostria mapetica ,
Crambidae,Phostria,metalobalis,,Phostria metalobalis ,
Crambidae,Phostria,oajacalis,,Phostria oajacalis ,
Crambidae,Phostria,obliqualis,,Phostria obliqualis ,
Crambidae,Phostria,persiusalis,,Phostria persiusalis ,
Crambidae,Phostria,rufalis,,Phostria rufalis ,
Crambidae,Phostria,samealis,,Phostria samealis ,
Crambidae,Phostria,tedea,,Phostria tedea ,
Crambidae,Phostria,temira,,Phostria temira ,
Crambidae,Phostria,truncatalis,,Phostria truncatalis ,
Crambidae,Phostria,varialis,,Phostria varialis ,
Crambidae,Phostria,vitrifera,,Phostria vitrifera ,
Crambidae,Phryganodes,plicatalis,,Phryganodes plicatalis ,
Crambidae,Arthromastix,lauralis,,Arthromastix lauralis ,
Crambidae,Bicilia,iarchasalis,,Bicilia iarchasalis ,
Crambidae,Ceratocilia,falsalis,,Ceratocilia falsalis ,
Crambidae,Ceratocilia,liberalis,,Ceratocilia liberalis ,
Crambidae,Ceratocilia,sixolalis,,Ceratocilia sixolalis ,
Crambidae,Ceratoclasis,delimitalis,,Ceratoclasis delimitalis ,
Crambidae,Ceratoclasis,discodontalis,,Ceratoclasis discodontalis ,
Crambidae,Erilusa,leucoplagialis,,Erilusa leucoplagialis ,
Crambidae,Maracayia,chlorisalis,,Maracayia chlorisalis ,
Crambidae,Psara,hesperialis,,Psara hesperialis ,
Crambidae,Psara,obscuralis,,Psara obscuralis ,
Crambidae,Psara,pargialis,,Psara pargialis ,
Crambidae,Psara,prumnides,,Psara prumnides ,
Crambidae,Blepharomastix,carillalis,,Blepharomastix carillalis ,
Crambidae,Blepharomastix,colubralis,,Blepharomastix colubralis ,
Crambidae,Blepharomastix,costaliparilis,,Blepharomastix costaliparilis ,
Crambidae,Blepharomastix,hypherochalis,,Blepharomastix hypherochalis ,
Crambidae,Blepharomastix,ianthealis,,Blepharomastix ianthealis ,
Crambidae,Blepharomastix,pacificalis,,Blepharomastix pacificalis ,
Crambidae,Blepharomastix,poasalis,,Blepharomastix poasalis ,
Crambidae,Blepharomastix,ranalis,,Blepharomastix ranalis ,
Crambidae,Blepharomastix,rufilinealis,,Blepharomastix rufilinealis ,
Crambidae,Blepharomastix,schistisemalis,,Blepharomastix schistisemalis ,
Crambidae,Blepharomastix,veritalis,,Blepharomastix veritalis ,
Crambidae,Blepharomastix,zethealis,,Blepharomastix zethealis ,
Crambidae,Cryptobotys,zoilusalis,,Cryptobotys zoilusalis ,
Crambidae,Eurrhyparodes,lygdamis,,Eurrhyparodes lygdamis ,
Crambidae,Eurrhyparodes,splendens,,Eurrhyparodes splendens ,
Crambidae,Eurrhyparodes,syllepidia,,Eurrhyparodes syllepidia ,
Crambidae,Herpetogramma,agavealis,,Herpetogramma agavealis ,
Crambidae,Herpetogramma,bipunctalis,,Herpetogramma bipunctalis ,
Crambidae,Herpetogramma,decora,,Herpetogramma decora ,
Crambidae,Herpetogramma,phaeopteralis,,Herpetogramma phaeopteralis ,
Crambidae,Herpetogramma,salbialis,,Herpetogramma salbialis ,
Crambidae,Herpetogramma,semilaniata,,Herpetogramma semilaniata ,
Crambidae,Hileithia,approprialis,,Hileithia approprialis ,
Crambidae,Hileithia,apygalis,,Hileithia apygalis ,
Crambidae,Hileithia,decostalis,,Hileithia decostalis ,
Crambidae,Hileithia,differentialis,,Hileithia differentialis ,
Crambidae,Hileithia,obliqualis,,Hileithia obliqualis ,
Crambidae,Hileithia,rehamalis,,Hileithia rehamalis ,
Crambidae,Metoeca,foedalis,,Metoeca foedalis ,
Crambidae,Pilocrocis,calamistis,,Pilocrocis calamistis ,
Crambidae,Pilocrocis,cryptalis,,Pilocrocis cryptalis ,
Crambidae,Pilocrocis,gillipusalis,,Pilocrocis gillipusalis ,
Crambidae,Pilocrocis,modestalis,,Pilocrocis modestalis ,
Crambidae,Pilocrocis,musalis,,Pilocrocis musalis ,
Crambidae,Pilocrocis,purpurascens,,Pilocrocis purpurascens ,
Crambidae,Pilocrocis,ramentalis,,Pilocrocis ramentalis ,
Crambidae,Pilocrocis,roxonalis,,Pilocrocis roxonalis ,
Crambidae,Pilocrocis,xanthozonalis,,Pilocrocis xanthozonalis ,
Crambidae,Gonocausta,zephyralis,,Gonocausta zephyralis ,
Crambidae,Hydriris,ornatalis,,Hydriris ornatalis ,
Crambidae,Lamprosema,angulinea,,Lamprosema angulinea ,
Crambidae,Lamprosema,brunnealis,,Lamprosema brunnealis ,
Crambidae,Lamprosema,brunnescens,,Lamprosema brunnescens ,
Crambidae,Lamprosema,cayugalis,,Lamprosema cayugalis ,
Crambidae,Lamprosema,dorisalis,,Lamprosema dorisalis ,
Crambidae,Lamprosema,esperanzalis,,Lamprosema esperanzalis ,
Crambidae,Lamprosema,excurvalis,,Lamprosema excurvalis ,
Crambidae,Lamprosema,foviferalis,,Lamprosema foviferalis ,
Crambidae,Lamprosema,nannalis,,Lamprosema nannalis ,
Crambidae,Lamprosema,pelealis,,Lamprosema pelealis ,
Crambidae,Lamprosema,sinaloanensis,,Lamprosema sinaloanensis ,
Crambidae,Lamprosema,victoriae,,Lamprosema victoriae ,
Crambidae,Ommatospila,narcaeusalis,,Ommatospila narcaeusalis ,
Crambidae,Syllepis,hortalis,,Syllepis hortalis ,
Crambidae,Syllepis,marialis,,Syllepis marialis ,
Crambidae,Hymenia,perspectalis,,Hymenia perspectalis ,
Crambidae,Spoladea,recurvalis,,Spoladea recurvalis ,
Crambidae,Atomopteryx,solanalis,,Atomopteryx solanalis ,
Crambidae,Euleucinodes,conifrons,,Euleucinodes conifrons ,
Crambidae,Lineodes,aztecalis,,Lineodes aztecalis ,
Crambidae,Lineodes,BioLep09,,Lineodes BioLep09 ,
Crambidae,Lineodes,integra,,Lineodes integra ,
Crambidae,Lineodes,vulnifica,,Lineodes vulnifica ,
Crambidae,Neoleucinodes,alegralis,,Neoleucinodes alegralis ,
Crambidae,Neoleucinodes,elegantilis,,Neoleucinodes elegantilis ,
Crambidae,Neoleucinodes,imperialis,,Neoleucinodes imperialis ,
Crambidae,Neoleucinodes,incultalis,,Neoleucinodes incultalis ,
Crambidae,Neoleucinodes,prophetica,,Neoleucinodes prophetica ,
Crambidae,Neoleucinodes,torvis,,Neoleucinodes torvis ,
Crambidae,Proleucinodes,xylopastalis,,Proleucinodes xylopastalis ,
Crambidae,Rhectosemia,compostalis,,Rhectosemia compostalis ,
Crambidae,Rhectosemia,multifarialis,,Rhectosemia multifarialis ,
Crambidae,Rhectosemia,viriditincta,,Rhectosemia viriditincta ,
Crambidae,Zellerina,pterophoralis,,Zellerina pterophoralis ,
Crambidae,Agathodes,designalis,,Agathodes designalis ,
Crambidae,Agathodes,monstralis,,Agathodes monstralis ,
Crambidae,Anarmodia,inflexalis,,Anarmodia inflexalis ,
Crambidae,Anarmodia,nebulosalis,,Anarmodia nebulosalis ,
Crambidae,Anarmodia,remotalis,,Anarmodia remotalis ,
Crambidae,Anarmodia,repandalis,,Anarmodia repandalis ,
Crambidae,Aphytoceros,tamaralis,,Aphytoceros tamaralis ,
Crambidae,Asturodes,bioalfae,,Asturodes bioalfae ,
Crambidae,Asturodes,encisoensis,,Asturodes encisoensis ,
Crambidae,Asturodes,fimbriauralis,,Asturodes fimbriauralis ,
Crambidae,Asturodes,junkoshimurae,,Asturodes junkoshimurae ,
Crambidae,Azochis,BioLep204,,Azochis BioLep204 ,
Crambidae,Azochis,BioLep210,,Azochis BioLep210 ,
Crambidae,Azochis,curvilinealis,,Azochis curvilinealis ,
Crambidae,Azochis,mactalis,,Azochis mactalis ,
Crambidae,Azochis,oncalis,,Azochis oncalis ,
Crambidae,Azochis,ruscialis,,Azochis ruscialis ,
Crambidae,Caprinia,periusalis,,Caprinia periusalis ,
Crambidae,Compacta,hirtalis,,Compacta hirtalis ,
Crambidae,Condylorrhiza,vestigialis,,Condylorrhiza vestigialis ,
Crambidae,Diaphania,aurogrisealis,,Diaphania aurogrisealis ,
Crambidae,Diaphania,beckeri,,Diaphania beckeri ,
Crambidae,Diaphania,cachinalis,,Diaphania cachinalis ,
Crambidae,Diaphania,costaricalis,,Diaphania costaricalis ,
Crambidae,Diaphania,costata,,Diaphania costata ,
Crambidae,Diaphania,elegans,,Diaphania elegans ,
Crambidae,Diaphania,eumeusalis,,Diaphania eumeusalis ,
Crambidae,Diaphania,exclusalis,,Diaphania exclusalis ,
Crambidae,Diaphania,fuligalis,,Diaphania fuligalis ,
Crambidae,Diaphania,fumosalis,,Diaphania fumosalis ,
Crambidae,Diaphania,glauculalis,,Diaphania glauculalis ,
Crambidae,Diaphania,grisealis,,Diaphania grisealis ,
Crambidae,Diaphania,hyalinata,,Diaphania hyalinata ,
Crambidae,Diaphania,indica,,Diaphania indica ,
Crambidae,Diaphania,latilimbalis,,Diaphania latilimbalis ,
Crambidae,Diaphania,lucidalis,,Diaphania lucidalis ,
Crambidae,Diaphania,modialis,,Diaphania modialis ,
Crambidae,Diaphania,nigricilialis,,Diaphania nigricilialis ,
Crambidae,Diaphania,nitidalis,,Diaphania nitidalis ,
Crambidae,Diaphania,novicialis,,Diaphania novicialis ,
Crambidae,Diaphania,ochrivitralis,,Diaphania ochrivitralis ,
Crambidae,Diaphania,plumbidorsalis,,Diaphania plumbidorsalis ,
Crambidae,Diaphania,praxialis,,Diaphania praxialis ,
Crambidae,Diaphania,superalis,,Diaphania superalis ,
Crambidae,Glyphodes,extorris,,Glyphodes extorris ,
Crambidae,Glyphodes,floridalis,,Glyphodes floridalis ,
Crambidae,Glyphodes,sibillalis,,Glyphodes sibillalis ,
Crambidae,Hodebertia,testalis,,Hodebertia testalis ,
Crambidae,Hoterodes,ausonia,,Hoterodes ausonia ,
Crambidae,Leucochroma,corope,,Leucochroma corope ,
Crambidae,Liopasia,ochracealis,,Liopasia ochracealis ,
Crambidae,Liopasia,simplicissimalis,,Liopasia simplicissimalis ,
Crambidae,Maruca,vitrata,,Maruca vitrata ,
Crambidae,Megastes,grandalis,,Megastes grandalis ,
Crambidae,Megastes,praxiteles,,Megastes praxiteles ,
Crambidae,Megastes,pusialis,,Megastes pusialis ,
Crambidae,Omiodes,albicilialis,,Omiodes albicilialis ,
Crambidae,Omiodes,alboanalis,,Omiodes alboanalis ,
Crambidae,Omiodes,anxiferalis,,Omiodes anxiferalis ,
Crambidae,Omiodes,argentigulalis,,Omiodes argentigulalis ,
Crambidae,Omiodes,confusalis,,Omiodes confusalis ,
Crambidae,Omiodes,croceiceps,,Omiodes croceiceps ,
Crambidae,Omiodes,cuniculalis,,Omiodes cuniculalis ,
Crambidae,Omiodes,fulvicauda,,Omiodes fulvicauda ,
Crambidae,Omiodes,grandis,,Omiodes grandis ,
Crambidae,Omiodes,hallwachsae,,Omiodes hallwachsae ,
Crambidae,Omiodes,humeralis,,Omiodes humeralis ,
Crambidae,Omiodes,indicata,,Omiodes indicata ,
Crambidae,Omiodes,insolutalis,,Omiodes insolutalis ,
Crambidae,Omiodes,martini,,Omiodes martini ,
Crambidae,Omiodes,martyralis,,Omiodes martyralis ,
Crambidae,Omiodes,nitida,,Omiodes nitida ,
Crambidae,Omiodes,ochracea,,Omiodes ochracea ,
Crambidae,Omiodes,pandaralis,,Omiodes pandaralis ,
Crambidae,Omiodes,seminitidalis,,Omiodes seminitidalis ,
Crambidae,Omiodes,simialis,,Omiodes simialis ,
Crambidae,Omiodes,spoliatalis,,Omiodes spoliatalis ,
Crambidae,Omiodes,stigmosalis,,Omiodes stigmosalis ,
Crambidae,Omiodes,xanthodysana,,Omiodes xanthodysana ,
Crambidae,Palpita,citrina,,Palpita citrina ,
Crambidae,Palpita,flegia,,Palpita flegia ,
Crambidae,Palpita,jairusalis,,Palpita jairusalis ,
Crambidae,Palpita,quadristigmalis,,Palpita quadristigmalis ,
Crambidae,Palpita,venatalis,,Palpita venatalis ,
Crambidae,Polygrammodes,eleuata,,Polygrammodes eleuata ,
Crambidae,Polygrammodes,fenestrata,,Polygrammodes fenestrata ,
Crambidae,Polygrammodes,hartigi,,Polygrammodes hartigi ,
Crambidae,Polygrammodes,hercules,,Polygrammodes hercules ,
Crambidae,Polygrammodes,mimetica,,Polygrammodes mimetica ,
Crambidae,Polygrammodes,nervosa,,Polygrammodes nervosa ,
Crambidae,Polygrammodes,oxydalis,,Polygrammodes oxydalis ,
Crambidae,Polygrammodes,quatrilis,,Polygrammodes quatrilis ,
Crambidae,Polygrammodes,rufinalis,,Polygrammodes rufinalis ,
Crambidae,Polygrammodes,sanguinalis,,Polygrammodes sanguinalis ,
Crambidae,Polygrammodes,sp-nov11,,Polygrammodes sp-nov11 ,
Crambidae,Prenesta,fenestrinalis,,Prenesta fenestrinalis ,
Crambidae,Prenesta,latifascialis,,Prenesta latifascialis ,
Crambidae,Prenesta,rubrocinctalis,,Prenesta rubrocinctalis ,
Crambidae,Prenesta,scyllalis,,Prenesta scyllalis ,
Crambidae,Radessa,pardalota,,Radessa pardalota ,
Crambidae,Sparagmia,gonoptera,,Sparagmia gonoptera ,
Crambidae,Synclera,jarbusalis,,Synclera jarbusalis ,
Crambidae,Syngamilyta,apicolor,,Syngamilyta apicolor ,
Crambidae,Syngamilyta,pretiosalis,,Syngamilyta pretiosalis ,
Crambidae,Syngamilyta,samarialis,,Syngamilyta samarialis ,
Crambidae,Terastia,meticulosalis,,Terastia meticulosalis ,
Crambidae,Ategumia,dilecticolor,,Ategumia dilecticolor ,
Crambidae,Ategumia,ebulealis,,Ategumia ebulealis ,
Crambidae,Ategumia,matutinalis,,Ategumia matutinalis ,
Crambidae,Bocchoris,marucalis,,Bocchoris marucalis ,
Crambidae,Bocchoris,placitalis,,Bocchoris placitalis ,
Crambidae,Desmia,albisectalis,,Desmia albisectalis ,
Crambidae,Desmia,bajulalis,,Desmia bajulalis ,
Crambidae,Desmia,benealis,,Desmia benealis ,
Crambidae,Desmia,clarkei,,Desmia clarkei ,
Crambidae,Desmia,cristinae,,Desmia cristinae ,
Crambidae,Desmia,deploralis,,Desmia deploralis ,
Crambidae,Desmia,filicornis,,Desmia filicornis ,
Crambidae,Desmia,flavalis,,Desmia flavalis ,
Crambidae,Desmia,grandisalis,,Desmia grandisalis ,
Crambidae,Desmia,jovealis,,Desmia jovealis ,
Crambidae,Desmia,julialis,,Desmia julialis ,
Crambidae,Desmia,melanopalis,,Desmia melanopalis ,
Crambidae,Desmia,octomaculalis,,Desmia octomaculalis ,
Crambidae,Desmia,parastigma,,Desmia parastigma ,
Crambidae,Desmia,ploralis,,Desmia ploralis ,
Crambidae,Desmia,ruptilinealis,,Desmia ruptilinealis ,
Crambidae,Desmia,solis19,,Desmia solis19 ,
Crambidae,Desmia,stenizonalis,,Desmia stenizonalis ,
Crambidae,Desmia,tages,,Desmia tages ,
Crambidae,Desmia,ufeus,,Desmia ufeus ,
Crambidae,Desmia,vulcanalis,,Desmia vulcanalis ,
Crambidae,Diacme,elealis,,Diacme elealis ,
Crambidae,Diacme,mopsalis,,Diacme mopsalis ,
Crambidae,Diasemiodes,eudamidasalis,,Diasemiodes eudamidasalis ,
Crambidae,Diasemiopsis,leodocusalis,,Diasemiopsis leodocusalis ,
Crambidae,Diathrausta,cacalis,,Diathrausta cacalis ,
Crambidae,Epipagis,fenestralis,,Epipagis fenestralis ,
Crambidae,Epipagis,zinghalis,,Epipagis zinghalis ,
Crambidae,Mimophobetron,pyropsalis,,Mimophobetron pyropsalis ,
Crambidae,Mimorista,botydalis,,Mimorista botydalis ,
Crambidae,Niphograpta,albiguttalis,,Niphograpta albiguttalis ,
Crambidae,Parapilocrocis,albomarginalis,,Parapilocrocis albomarginalis ,
Crambidae,Parapilocrocis,citribasalis,,Parapilocrocis citribasalis ,
Crambidae,Samea,baccatalis,,Samea baccatalis ,
Crambidae,Samea,delicata,,Samea delicata ,
Crambidae,Samea,ecclesialis,,Samea ecclesialis ,
Crambidae,Samea,multiplicalis,,Samea multiplicalis ,
Crambidae,Samea,sylvialis,,Samea sylvialis ,
Crambidae,Syngamia,abnormalis,,Syngamia abnormalis ,
Crambidae,Syngamia,florella,,Syngamia florella ,
Crambidae,Portentomorpha,xanthialis,,Portentomorpha xanthialis ,
Crambidae,Cirrhocephalina,eucharisalis,,Cirrhocephalina eucharisalis ,
Crambidae,Cirrhocephalina,evanidalis,,Cirrhocephalina evanidalis ,
Crambidae,Geshna,cannalis,,Geshna cannalis ,
Crambidae,Massepha,grammalis,,Massepha grammalis ,
Crambidae,Massepha,lupa,,Massepha lupa ,
Crambidae,Orphanostigma,haemorrhoidalis,,Orphanostigma haemorrhoidalis ,
Crambidae,Palpusia,fulvicolor,,Palpusia fulvicolor ,
Crambidae,Palpusia,plumipes,,Palpusia plumipes ,
Crambidae,Rhectocraspeda,BioLep70,,Rhectocraspeda BioLep70 ,
Crambidae,Rhectocraspeda,periusalis,,Rhectocraspeda periusalis ,
Crambidae,Salbia,cassidalis,,Salbia cassidalis ,
Crambidae,Salbia,lotanalis,,Salbia lotanalis ,
Crambidae,Salbia,nebulosalis,,Salbia nebulosalis ,
Crambidae,Salbia,tytiusalis,,Salbia tytiusalis ,
Crambidae,Salbia,zena,,Salbia zena ,
Crambidae,Siga,pyronia,,Siga pyronia ,
Crambidae,Spilomela,discordens,,Spilomela discordens ,
Crambidae,Spilomela,minoralis,,Spilomela minoralis ,
Crambidae,Spilomela,pantheralis,,Spilomela pantheralis ,
Crambidae,Spilomela,personalis,,Spilomela personalis ,
Crambidae,Spilomela,perspicata,,Spilomela perspicata ,
Crambidae,Apogeshna,acestealis,,Apogeshna acestealis ,
Crambidae,Apogeshna,stenialis,,Apogeshna stenialis ,
Crambidae,Bradina,aaronalis,,Bradina aaronalis ,
Crambidae,Parastenia,retractalis,,Parastenia retractalis ,
Crambidae,Steniodes,acuminalis,,Steniodes acuminalis ,
Crambidae,Steniodes,declivalis,,Steniodes declivalis ,
Crambidae,Steniodes,mendica,,Steniodes mendica ,
Crambidae,Acridura,coerulealis,,Acridura coerulealis ,
Crambidae,Acridura,hulchralis,,Acridura hulchralis ,
Crambidae,Trichaea,hades,,Trichaea hades ,
Crambidae,Trichaea,pilicornis,,Trichaea pilicornis ,
Crambidae,Zenamorpha,discophoralis,,Zenamorpha discophoralis ,
Crambidae,Conchylodes,aquaticalis,,Conchylodes aquaticalis ,
Crambidae,Conchylodes,arcifera,,Conchylodes arcifera ,
Crambidae,Conchylodes,bryophilalis,,Conchylodes bryophilalis ,
Crambidae,Conchylodes,erinalis,,Conchylodes erinalis ,
Crambidae,Conchylodes,grammaphora,,Conchylodes grammaphora ,
Crambidae,Conchylodes,nolckenialis,,Conchylodes nolckenialis ,
Crambidae,Conchylodes,ovulalis,,Conchylodes ovulalis ,
Crambidae,Conchylodes,platinalis,,Conchylodes platinalis ,
Crambidae,Conchylodes,salamisalis,,Conchylodes salamisalis ,
Crambidae,Conchylodes,terminipuncta,,Conchylodes terminipuncta ,
Crambidae,Ercta,vittata,,Ercta vittata ,
Crambidae,Sisyracera,subulalis,,Sisyracera subulalis ,
Crambidae,Udea,lagunalis,,Udea lagunalis ,
Crambidae,Udea,montanalis,,Udea montanalis ,
Crambidae,Udea,poasalis,,Udea poasalis ,
Crambidae,Apilocrocis,excelsalis,,Apilocrocis excelsalis ,
Crambidae,Apilocrocis,glaucosia,,Apilocrocis glaucosia ,
Dalceridae,Acraga,coa,,Acraga coa ,
Dalceridae,Acraga,goes,,Acraga goes ,
Dalceridae,Acraga,hamata,,Acraga hamata ,
Dalceridae,Acraga,infusa Complex,,Acraga infusa Complex ,
Dalceridae,Acraga,isothea,,Acraga isothea ,
Dalceridae,Acraga,melinda,,Acraga melinda ,
Dalceridae,Acraga,philetera,,Acraga philetera ,
Dalceridae,Dalcerides,alba,,Dalcerides alba ,
Dalceridae,Dalcerides,bicolor,,Dalcerides bicolor ,
Dalceridae,Dalcerides,dulciola,,Dalcerides dulciola ,
Dalceridae,Dalcerides,mesoa,,Dalcerides mesoa ,
Dalceridae,Dalcerides,rebella,,Dalcerides rebella ,
Dalceridae,Dalcerides,sofia,,Dalcerides sofia ,
Dalceridae,Minacraga,plata,,Minacraga plata ,
Dalceridae,Paracraga,argentea,,Paracraga argentea ,
Doidae,Doa,raspa,,Doa raspa ,
Doidae,Leuculodes,lacteolaria,,Leuculodes lacteolaria ,
Drepanidae,Thyatira,mexicana,,Thyatira mexicana ,
Elachistidae,Homoeoprepes,trochiloides,,Homoeoprepes trochiloides ,
Elachistidae,Zaratha,pterodactylella,,Zaratha pterodactylella ,
Epermeniidae,Parochromolopis,psittacanthus,,Parochromolopis psittacanthus ,
Erebidae,Anoba,pohli,,Anoba pohli ,
Erebidae,Anoba,trigonoides,,Anoba trigonoides ,
Erebidae,Baniana,gobar,,Baniana gobar ,
Erebidae,Baniana,gulussa,,Baniana gulussa ,
Erebidae,Baniana,haga,,Baniana haga ,
Erebidae,Baniana,helle,,Baniana helle ,
Erebidae,Baniana,minor,,Baniana minor ,
Erebidae,Baniana,nigricollis,,Baniana nigricollis ,
Erebidae,Baniana,ostia,,Baniana ostia ,
Erebidae,Baniana,pastoria,,Baniana pastoria ,
Erebidae,Baniana,phruxus,,Baniana phruxus ,
Erebidae,Baniana,rufia,,Baniana rufia ,
Erebidae,Baniana,strigata,,Baniana strigata ,
Erebidae,Baniana,veluta,,Baniana veluta ,
Erebidae,Baniana,veluticollis,,Baniana veluticollis ,
Erebidae,Deinopa,biligula,,Deinopa biligula ,
Erebidae,Deinopa,directa,,Deinopa directa ,
Erebidae,Deinopa,fulvia,,Deinopa fulvia ,
Erebidae,Deinopa,signiplena,,Deinopa signiplena ,
Erebidae,Deinopa,ypita,,Deinopa ypita ,
Erebidae,Lephana,excisata,,Lephana excisata ,
Erebidae,Lephana,metacrocea,,Lephana metacrocea ,
Erebidae,Lephana,muffula,,Lephana muffula ,
Erebidae,Abacena,accincta,,Abacena accincta ,
Erebidae,Aglaonice,hirtipalpis,,Aglaonice hirtipalpis ,
Erebidae,Aglaonice,otignatha,,Aglaonice otignatha ,
Erebidae,Cecharismena,anartoides,,Cecharismena anartoides ,
Erebidae,Cecharismena,aquilalis,,Cecharismena aquilalis ,
Erebidae,Cecharismena,convergens,,Cecharismena convergens ,
Erebidae,Cecharismena,darconis,,Cecharismena darconis ,
Erebidae,Cecharismena,flaviceps,,Cecharismena flaviceps ,
Erebidae,Cecharismena,jalapena,,Cecharismena jalapena ,
Erebidae,Cecharismena,josealis,,Cecharismena josealis ,
Erebidae,Cecharismena,melicerta,,Cecharismena melicerta ,
Erebidae,Cecharismena,nealcesalis,,Cecharismena nealcesalis ,
Erebidae,Cecharismena,zoum,,Cecharismena zoum ,
Erebidae,Eublemma,carterotata,,Eublemma carterotata ,
Erebidae,Eublemma,cinnamomea,,Eublemma cinnamomea ,
Erebidae,Eublemma,deliciosa,,Eublemma deliciosa ,
Erebidae,Eublemma,minima,,Eublemma minima ,
Erebidae,Eublemma,recta,,Eublemma recta ,
Erebidae,Glympis,concors,,Glympis concors ,
Erebidae,Hemeroplanis,immaculalis,,Hemeroplanis immaculalis ,
Erebidae,Hemeroplanis,phoenicimon,,Hemeroplanis phoenicimon ,
Erebidae,Hemeroplanis,reversalis,,Hemeroplanis reversalis ,
Erebidae,Hemeroplanis,scopulepes,,Hemeroplanis scopulepes ,
Erebidae,Isogona,capitalis,,Isogona capitalis ,
Erebidae,Isogona,natatrix,,Isogona natatrix ,
Erebidae,Isogona,scindens,,Isogona scindens ,
Erebidae,Isogona,scissa,,Isogona scissa ,
Erebidae,Isogona,snowi,,Isogona snowi ,
Erebidae,Isogona,tenuis,,Isogona tenuis ,
Erebidae,Janseodes,melanospila,,Janseodes melanospila ,
Erebidae,Metalectra,agathia,,Metalectra agathia ,
Erebidae,Metalectra,aglaia,,Metalectra aglaia ,
Erebidae,Metalectra,ardesiaca,,Metalectra ardesiaca ,
Erebidae,Metalectra,BioLep157,,Metalectra BioLep157 ,
Erebidae,Metalectra,carneomacula,,Metalectra carneomacula ,
Erebidae,Metalectra,charopus,,Metalectra charopus ,
Erebidae,Metalectra,croceipalpis,,Metalectra croceipalpis ,
Erebidae,Metalectra,diffusa,,Metalectra diffusa ,
Erebidae,Metalectra,dixoni,,Metalectra dixoni ,
Erebidae,Metalectra,elongata,,Metalectra elongata ,
Erebidae,Metalectra,geminicincta,,Metalectra geminicincta ,
Erebidae,Metalectra,indecidens,,Metalectra indecidens ,
Erebidae,Metalectra,lotis,,Metalectra lotis ,
Erebidae,Metalectra,marginata,,Metalectra marginata ,
Erebidae,Metalectra,nireus,,Metalectra nireus ,
Erebidae,Metalectra,paralappa,,Metalectra paralappa ,
Erebidae,Metalectra,picta,,Metalectra picta ,
Erebidae,Metalectra,Poole08,,Metalectra Poole08 ,
Erebidae,Metalectra,Poole15,,Metalectra Poole15 ,
Erebidae,Metalectra,Poole16,,Metalectra Poole16 ,
Erebidae,Metalectra,Poole18,,Metalectra Poole18 ,
Erebidae,Metalectra,praecisalis,,Metalectra praecisalis ,
Erebidae,Metalectra,safina,,Metalectra safina ,
Erebidae,Metalectra,temperata,,Metalectra temperata ,
Erebidae,Metalectra,viridis,,Metalectra viridis ,
Erebidae,Mursa,maceria,,Mursa maceria ,
Erebidae,Mursa,phtisialis,,Mursa phtisialis ,
Erebidae,Mursa,sotiusalis,,Mursa sotiusalis ,
Erebidae,Ommatochila,mundula,,Ommatochila mundula ,
Erebidae,Oruza,chionocraspis,,Oruza chionocraspis ,
Erebidae,Oruza,costaloides,,Oruza costaloides ,
Erebidae,Phytometra,neostrophis,,Phytometra neostrophis ,
Erebidae,Proroblemma,rosea,,Proroblemma rosea ,
Erebidae,Prosoparia,estella,,Prosoparia estella ,
Erebidae,Prosoparia,Sullivan4233,,Prosoparia Sullivan4233 ,
Erebidae,Prosoparia,tenebrosa,,Prosoparia tenebrosa ,
Erebidae,Acidaliodes,celenna,,Acidaliodes celenna ,
Erebidae,Acidaliodes,enona,,Acidaliodes enona ,
Erebidae,Acidaliodes,flavipars,,Acidaliodes flavipars ,
Erebidae,Acidaliodes,infantilis,,Acidaliodes infantilis ,
Erebidae,Acidaliodes,zattu,,Acidaliodes zattu ,
Erebidae,Araeopteronini,sp.1,,Araeopteronini sp.1 ,
Erebidae,Araeopteronini,sp.2,,Araeopteronini sp.2 ,
Erebidae,Araeopteronini,sp.3,,Araeopteronini sp.3 ,
Erebidae,Araeopteronini,sp.4,,Araeopteronini sp.4 ,
Erebidae,Lycaugesia,calochroia,,Lycaugesia calochroia ,
Erebidae,Lycaugesia,cf. semiclara,,Lycaugesia cf. semiclara ,
Erebidae,Lycaugesia,hatita,,Lycaugesia hatita ,
Erebidae,Lycaugesia,homogramma,,Lycaugesia homogramma ,
Erebidae,Lycaugesia,monostella,,Lycaugesia monostella ,
Erebidae,Argidia,aufidia,,Argidia aufidia ,
Erebidae,Argidia,palmipes,,Argidia palmipes ,
Erebidae,Argidia,subvelata,,Argidia subvelata ,
Erebidae,Argidia,tomyris,,Argidia tomyris ,
Erebidae,Argidia,wedelina,,Argidia wedelina ,
Erebidae,Arsaciodes,rufa,,Arsaciodes rufa ,
Erebidae,Bolica,armata,,Bolica armata ,
Erebidae,Ceromacra,fuliginea,,Ceromacra fuliginea ,
Erebidae,Ceromacra,putida,,Ceromacra putida ,
Erebidae,Ceromacra,tymber,,Ceromacra tymber ,
Erebidae,Cladenia,mocha,,Cladenia mocha ,
