Family,Genus,Species,Subspecies,species_name_provided,authority_name_provided
Geometridae,Nephodia,orcipennata,,Nephodia orcipennata,
Geometridae,Nephodia,organa,,Nephodia organa,
Geometridae,Nephodia,pectinata,,Nephodia pectinata,
Geometridae,Nephodia,viatrix,,Nephodia viatrix,
Geometridae,Nephodia,xanthosoma,,Nephodia xanthosoma,
Geometridae,Patalene,aenetusaria,,Patalene aenetusaria,
Geometridae,Patalene,asychisaria,,Patalene asychisaria,
Geometridae,Patalene,chaonia,,Patalene chaonia,
Geometridae,Patalene,epionata,,Patalene epionata,
Geometridae,Patalene,falcularia,,Patalene falcularia,
Geometridae,Patalene,hamulata,,Patalene hamulata,
Geometridae,Patalene,luciata,,Patalene luciata,
Geometridae,Patalene,trogonaria,,Patalene trogonaria,
Geometridae,Synnomos,firmamentaria,,Synnomos firmamentaria,
Geometridae,Pero,afuera,,Pero afuera,
Geometridae,Pero,albivena,,Pero albivena,
Geometridae,Pero,amanda,,Pero amanda,
Geometridae,Pero,astapa,,Pero astapa,
Geometridae,Pero,asterodia,,Pero asterodia,
Geometridae,Pero,boa,,Pero boa,
Geometridae,Pero,bulba,,Pero bulba,
Geometridae,Pero,chapela,,Pero chapela,
Geometridae,Pero,circumflexata,,Pero circumflexata,
Geometridae,Pero,clana,,Pero clana,
Geometridae,Pero,clysiaria,,Pero clysiaria,
Geometridae,Pero,corata,,Pero corata,
Geometridae,Pero,coronata,,Pero coronata,
Geometridae,Pero,costa,,Pero costa,
Geometridae,Pero,delauta,,Pero delauta,
Geometridae,Pero,derecha,,Pero derecha,
Geometridae,Pero,detractaria,,Pero detractaria,
Geometridae,Pero,dorsipunctata,,Pero dorsipunctata,
Geometridae,Pero,dularia,,Pero dularia,
Geometridae,Pero,exquisita,,Pero exquisita,
Geometridae,Pero,externa,,Pero externa,
Geometridae,Pero,fragila,,Pero fragila,
Geometridae,Pero,heralda,,Pero heralda,
Geometridae,Pero,idola,,Pero idola,
Geometridae,Pero,incisa,,Pero incisa,
Geometridae,Pero,infantilis,,Pero infantilis,
Geometridae,Pero,iraza,,Pero iraza,
Geometridae,Pero,jimenezaria,,Pero jimenezaria,
Geometridae,Pero,kaybina,,Pero kaybina,
Geometridae,Pero,lessema,,Pero lessema,
Geometridae,Pero,lignata,,Pero lignata,
Geometridae,Pero,melissa,,Pero melissa,
Geometridae,Pero,mnasilaria,,Pero mnasilaria,
Geometridae,Pero,nigra,,Pero nigra,
Geometridae,Pero,odonaria,,Pero odonaria,
Geometridae,Pero,parambensis,,Pero parambensis,
Geometridae,Pero,plagodiata,,Pero plagodiata,
Geometridae,Pero,pobrata,,Pero pobrata,
Geometridae,Pero,polygonaria,,Pero polygonaria,
Geometridae,Pero,protea,,Pero protea,
Geometridae,Pero,radiosaria,,Pero radiosaria,
Geometridae,Pero,registrada,,Pero registrada,
Geometridae,Pero,rosota,,Pero rosota,
Geometridae,Pero,rotundata,,Pero rotundata,
Geometridae,Pero,rumina,,Pero rumina,
Geometridae,Pero,saturata,,Pero saturata,
Geometridae,Pero,simila,,Pero simila,
Geometridae,Pero,solitaria,,Pero solitaria,
Geometridae,Pero,spongiata,,Pero spongiata,
Geometridae,Pero,stuposaria,,Pero stuposaria,
Geometridae,Pero,tabitha,,Pero tabitha,
Geometridae,Pero,vecina,,Pero vecina,
Geometridae,Pero,vera,,Pero vera,
Geometridae,Pero,xylinaria,,Pero xylinaria,
Geometridae,Oenoptila,costata,,Oenoptila costata,
Geometridae,Oenoptila,egeria,,Oenoptila egeria,
Geometridae,Oenoptila,laudata,,Oenoptila laudata,
Geometridae,Oenoptila,montivaga,,Oenoptila montivaga,
Geometridae,Oenoptila,nigrivestita,,Oenoptila nigrivestita,
Geometridae,Oenoptila,pallidula,,Oenoptila pallidula,
Geometridae,Oenoptila,plagiata,,Oenoptila plagiata,
Geometridae,Oenoptila,recessa,,Oenoptila recessa,
Geometridae,Oenoptila,rubra,,Oenoptila rubra,
Geometridae,Oenoptila,separata,,Oenoptila separata,
Geometridae,Oenoptila,vappa,,Oenoptila vappa,
Geometridae,Oenoptila,violacearia,,Oenoptila violacearia,
Geometridae,Antepione,thisoaria,,Antepione thisoaria,
Geometridae,Antepione,tiselaaria,,Antepione tiselaaria,
Geometridae,Bassania,amethystata,,Bassania amethystata,
Geometridae,Bassania,crocallinaria,,Bassania crocallinaria,
Geometridae,Bassania,olivacea,,Bassania olivacea,
Geometridae,Besma,brea,,Besma brea,
Geometridae,Campatonema,lineata,,Campatonema lineata,
Geometridae,Campatonema,tapantia,,Campatonema tapantia,
Geometridae,Cartellodes,levis,,Cartellodes levis,
Geometridae,Catacrismia,hirsutaria,,Catacrismia hirsutaria,
Geometridae,Cepphis,megamede,,Cepphis megamede,
Geometridae,Costalobata,belides,,Costalobata belides,
Geometridae,Costalobata,picturata,,Costalobata picturata,
Geometridae,Destutia,modica,,Destutia modica,
Geometridae,Drymoea,chrysomela,,Drymoea chrysomela,
Geometridae,Drymoea,satellitia,,Drymoea satellitia,
Geometridae,Drymoea,tamfana,,Drymoea tamfana,
Geometridae,Ellopia,irrorata,,Ellopia irrorata,
Geometridae,Ellopia,punctularia,,Ellopia punctularia,
Geometridae,Ellopia,vicinaria,,Ellopia vicinaria,
Geometridae,Eusarca,asteria,,Eusarca asteria,
Geometridae,Eusarca,cayennaria,,Eusarca cayennaria,
Geometridae,Eusarca,crameraria,,Eusarca crameraria,
Geometridae,Eusarca,demoleon,,Eusarca demoleon,
Geometridae,Eusarca,deoia,,Eusarca deoia,
Geometridae,Eusarca,distycharia,,Eusarca distycharia,
Geometridae,Eusarca,flexilis,,Eusarca flexilis,
Geometridae,Eusarca,fundaria,,Eusarca fundaria,
Geometridae,Eusarca,melenda,,Eusarca melenda,
Geometridae,Eusarca,mera,,Eusarca mera,
Geometridae,Eusarca,minucia,,Eusarca minucia,
Geometridae,Eusarca,nemora,,Eusarca nemora,
Geometridae,Eusarca,trifilaria,,Eusarca trifilaria,
Geometridae,Evita,perpectinata,,Evita perpectinata,
Geometridae,Hygrochroma,bubona,,Hygrochroma bubona,
Geometridae,Hygrochroma,nondina,,Hygrochroma nondina,
Geometridae,Hygrochroma,olivinaria,,Hygrochroma olivinaria,
Geometridae,Ira,somnolenta,,Ira somnolenta,
Geometridae,Isochromodes,AH34Ec,,Isochromodes AH34Ec,
Geometridae,Isochromodes,bellona,,Isochromodes bellona,
Geometridae,Isochromodes,brumosa,,Isochromodes brumosa,
Geometridae,Isochromodes,carbina,,Isochromodes carbina,
Geometridae,Isochromodes,chiron,,Isochromodes chiron,
Geometridae,Isochromodes,epioneata,,Isochromodes epioneata,
Geometridae,Isochromodes,extimaria,,Isochromodes extimaria,
Geometridae,Isochromodes,fraterna,,Isochromodes fraterna,
Geometridae,Isochromodes,granula,,Isochromodes granula,
Geometridae,Isochromodes,infida,,Isochromodes infida,
Geometridae,Isochromodes,Janzen69DHJ01,,Isochromodes Janzen69DHJ01,
Geometridae,Isochromodes,phyllira,,Isochromodes phyllira,
Geometridae,Isochromodes,sheila,,Isochromodes sheila,
Geometridae,Lambdina,fiscellaria,,Lambdina fiscellaria,
Geometridae,Leucula,cachiaria,,Leucula cachiaria,
Geometridae,Leucula,circumdata,,Leucula circumdata,
Geometridae,Leucula,festiva,,Leucula festiva,
Geometridae,Leucula,lucidaria,,Leucula lucidaria,
Geometridae,Leucula,meganira,,Leucula meganira,
Geometridae,Leucula,orates,,Leucula orates,
Geometridae,Leucula,planivena,,Leucula planivena,
Geometridae,Leuculopsis,unifasciata,,Leuculopsis unifasciata,
Geometridae,Macrolyrcea,sceva,,Macrolyrcea sceva,
Geometridae,Neotherina,callas,,Neotherina callas,
Geometridae,Neotherina,imperilla,,Neotherina imperilla,
Geometridae,Neotherina,xanthosa,,Neotherina xanthosa,
Geometridae,Nepheloleuca,illiturata,,Nepheloleuca illiturata,
Geometridae,Nepheloleuca,politia,,Nepheloleuca politia,
Geometridae,Oxydia,affinis,,Oxydia affinis,
Geometridae,Oxydia,apidania,,Oxydia apidania,
Geometridae,Oxydia,augusta,,Oxydia augusta,
Geometridae,Oxydia,bilinea,,Oxydia bilinea,
Geometridae,Oxydia,geminata,,Oxydia geminata,
Geometridae,Oxydia,insolita,,Oxydia insolita,
Geometridae,Oxydia,masthala,,Oxydia masthala,
Geometridae,Oxydia,mexicata,,Oxydia mexicata,
Geometridae,Oxydia,obtusaria,,Oxydia obtusaria,
Geometridae,Oxydia,peosinata,,Oxydia peosinata,
Geometridae,Oxydia,platypterata,,Oxydia platypterata,
Geometridae,Oxydia,sinuosa,,Oxydia sinuosa,
Geometridae,Oxydia,sociata,,Oxydia sociata,
Geometridae,Oxydia,subdentilinea,,Oxydia subdentilinea,
Geometridae,Oxydia,translinquens,,Oxydia translinquens,
Geometridae,Oxydia,trychiata,,Oxydia trychiata,
Geometridae,Oxydia,vesulia,,Oxydia vesulia,
Geometridae,Parallage,diaphanata,,Parallage diaphanata,
Geometridae,Phyle,antioquia,,Phyle antioquia,
Geometridae,Phyle,aspilotos,,Phyle aspilotos,
Geometridae,Phyle,cartago,,Phyle cartago,
Geometridae,Phyle,schausaria,,Phyle schausaria,
Geometridae,Psilosetia,pura,,Psilosetia pura,
Geometridae,Sicya,aurunca,,Sicya aurunca,
Geometridae,Sicya,inquinata,,Sicya inquinata,
Geometridae,Sicya,medangula,,Sicya medangula,
Geometridae,Sicya,pomona,,Sicya pomona,
Geometridae,Simena,luctifera,,Simena luctifera,
Geometridae,Simopteryx,torquataria,,Simopteryx torquataria,
Geometridae,Tmetomorpha,bitias,,Tmetomorpha bitias,
Geometridae,Urepione,quadrilineata,,Urepione quadrilineata,
Geometridae,Argyrotome,alba,,Argyrotome alba,
Geometridae,Argyrotome,interrupta,,Argyrotome interrupta,
Geometridae,Argyrotome,melae,,Argyrotome melae,
Geometridae,Argyrotome,prospectata,,Argyrotome prospectata,
Geometridae,Opisthoxia,amabilis,,Opisthoxia amabilis,
Geometridae,Opisthoxia,asopis,,Opisthoxia asopis,
Geometridae,Opisthoxia,bella,,Opisthoxia bella,
Geometridae,Opisthoxia,bolivari,,Opisthoxia bolivari,
Geometridae,Opisthoxia,cluana,,Opisthoxia cluana,
Geometridae,Opisthoxia,corinnoides,,Opisthoxia corinnoides,
Geometridae,Opisthoxia,formosante,,Opisthoxia formosante,
Geometridae,Opisthoxia,hybridata,,Opisthoxia hybridata,
Geometridae,Opisthoxia,laticlava,,Opisthoxia laticlava,
Geometridae,Opisthoxia,metargyria,,Opisthoxia metargyria,
Geometridae,Opisthoxia,miletia,,Opisthoxia miletia,
Geometridae,Opisthoxia,molpadia,,Opisthoxia molpadia,
Geometridae,Opisthoxia,phrynearia,,Opisthoxia phrynearia,
Geometridae,Opisthoxia,saturniaria,compta,Opisthoxia saturniaria,
Geometridae,Opisthoxia,uncinata,,Opisthoxia uncinata,
Geometridae,Palyas,micacearia,,Palyas micacearia,
Geometridae,Phrygionis,platinata,,Phrygionis platinata,
Geometridae,Phrygionis,polita,,Phrygionis polita,
Geometridae,Phrygionis,privignaria,,Phrygionis privignaria,
Geometridae,Phrygionis,steeleorum,,Phrygionis steeleorum,
Geometridae,Pityeja,histrionaria,,Pityeja histrionaria,
Geometridae,Acrotomia,mucia,,Acrotomia mucia,
Geometridae,Acrotomia,viminaria,,Acrotomia viminaria,
Geometridae,Acrotomodes,bola,,Acrotomodes bola,
Geometridae,Acrotomodes,chiriquensis,,Acrotomodes chiriquensis,
Geometridae,Pyrinia,divalis,,Pyrinia divalis,
Geometridae,Pyrinia,helvaria,,Pyrinia helvaria,
Geometridae,Pyrinia,itunaria,,Pyrinia itunaria,
Geometridae,Pyrinia,megara,,Pyrinia megara,
Geometridae,Pyrinia,optivata,,Pyrinia optivata,
Geometridae,Pyrinia,punctilinea,,Pyrinia punctilinea,
Geometridae,Pyrinia,rufinaria,,Pyrinia rufinaria,
Geometridae,Pyrinia,rutilaria,,Pyrinia rutilaria,
Geometridae,Pyrinia,sanitaria,,Pyrinia sanitaria,
Geometridae,Pyrinia,selecta,,Pyrinia selecta,
Geometridae,Pyrinia,transitata,,Pyrinia transitata,
Geometridae,Trotogonia,castraria,,Trotogonia castraria,
Geometridae,Anisoperas,atropunctaria,,Anisoperas atropunctaria,
Geometridae,Anisoperas,lurida,,Anisoperas lurida,
Geometridae,Anisoperas,subfulvata,,Anisoperas subfulvata,
Geometridae,Anisoperas,tessellata,,Anisoperas tessellata,
Geometridae,Apiciopsis,oberthuri,,Apiciopsis oberthuri,
Geometridae,Brachurapteryx,tesserata,,Brachurapteryx tesserata,
Geometridae,Certima,annaria,,Certima annaria,
Geometridae,Certima,dositheata,,Certima dositheata,
Geometridae,Certima,nubilata,,Certima nubilata,
Geometridae,Certima,planaria,,Certima planaria,
Geometridae,Certima,turmalis,,Certima turmalis,
Geometridae,Cimicodes,albicosta,,Cimicodes albicosta,
Geometridae,Cimicodes,clisthena,,Cimicodes clisthena,
Geometridae,Cimicodes,ferruginea,,Cimicodes ferruginea,
Geometridae,Cimicodes,purpurea,,Cimicodes purpurea,
Geometridae,Cimicodes,subapicata,,Cimicodes subapicata,
Geometridae,Cyphoedma,transvolutata,,Cyphoedma transvolutata,
Geometridae,Erosina,fulvescens,,Erosina fulvescens,
Geometridae,Erosina,hyberniata,,Erosina hyberniata,
Geometridae,Euclysia,angustitincta,,Euclysia angustitincta,
Geometridae,Euclysia,columbipennis,,Euclysia columbipennis,
Geometridae,Euclysia,dentifasciata,,Euclysia dentifasciata,
Geometridae,Euclysia,maculata,,Euclysia maculata,
Geometridae,Herbita,aglausaria,,Herbita aglausaria,
Geometridae,Herbita,amicaria,,Herbita amicaria,
Geometridae,Herbita,cyclopeata,,Herbita cyclopeata,
Geometridae,Herbita,extranea,,Herbita extranea,
Geometridae,Herbita,lilacina,,Herbita lilacina,
Geometridae,Herbita,medama,,Herbita medama,
Geometridae,Herbita,medona,,Herbita medona,
Geometridae,Herbita,nedusia,,Herbita nedusia,
Geometridae,Herbita,praeditaria,,Herbita praeditaria,
Geometridae,Herbita,reducta,,Herbita reducta,
Geometridae,Herbita,tenebrica,,Herbita tenebrica,
Geometridae,Herbita,ulpianaria,,Herbita ulpianaria,
Geometridae,Herbita,valtrudaria,,Herbita valtrudaria,
Geometridae,Himeromima,aulis,,Himeromima aulis,
Geometridae,Melinodes,cuprina,,Melinodes cuprina,
Geometridae,Melinodes,detersaria,,Melinodes detersaria,
Geometridae,Melinodes,ignea,,Melinodes ignea,
Geometridae,Mesedra,consociata,,Mesedra consociata,
Geometridae,Microxydia,orsitaria,,Microxydia orsitaria,
Geometridae,Microxydia,ruficomma,,Microxydia ruficomma,
Geometridae,Mimomma,ochriplaga,,Mimomma ochriplaga,
Geometridae,Mimosema,sobrina,,Mimosema sobrina,
Geometridae,Nematocampa,arenosa,,Nematocampa arenosa,
Geometridae,Nematocampa,completa,,Nematocampa completa,
Geometridae,Nematocampa,reticulata,,Nematocampa reticulata,
Geometridae,Nematocampa,straminea,,Nematocampa straminea,
Geometridae,Neodora,tambilaria,,Neodora tambilaria,
Geometridae,Pantherodes,unciaria,,Pantherodes unciaria,
Geometridae,Periclina,apricaria,,Periclina apricaria,
Geometridae,Periclina,cervinoides,,Periclina cervinoides,
Geometridae,Periclina,merana,,Periclina merana,
Geometridae,Periclina,syctaria,,Periclina syctaria,
Geometridae,Phyllodonta,alajuela,,Phyllodonta alajuela,
Geometridae,Phyllodonta,angulosa,,Phyllodonta angulosa,
Geometridae,Phyllodonta,cataphracta,,Phyllodonta cataphracta,
Geometridae,Phyllodonta,druciata,,Phyllodonta druciata,
Geometridae,Phyllodonta,flabellaria,,Phyllodonta flabellaria,
Geometridae,Phyllodonta,indeterminata,,Phyllodonta indeterminata,
Geometridae,Phyllodonta,latrata,,Phyllodonta latrata,
Geometridae,Phyllodonta,succedens,,Phyllodonta succedens,
Geometridae,Phyllodonta,timais,,Phyllodonta timais,
Geometridae,Phyllodonta,timareta,,Phyllodonta timareta,
Geometridae,Polla,hemeraria,,Polla hemeraria,
Geometridae,Prochoerodes,cristata,,Prochoerodes cristata,
Geometridae,Prochoerodes,marciana,,Prochoerodes marciana,
Geometridae,Prochoerodes,onustaria,,Prochoerodes onustaria,
Geometridae,Prochoerodes,pilosa,,Prochoerodes pilosa,
Geometridae,Prochoerodes,striata,,Prochoerodes striata,
Geometridae,Prochoerodes,tetragonata,,Prochoerodes tetragonata,
Geometridae,Rhomboptila,brantsiata,,Rhomboptila brantsiata,
Geometridae,Rhomboptila,conscripta,,Rhomboptila conscripta,
Geometridae,Sabulodes,arge,,Sabulodes arge,
Geometridae,Sabulodes,bilineata,,Sabulodes bilineata,
Geometridae,Sabulodes,colombiata,,Sabulodes colombiata,
Geometridae,Sabulodes,exsecrata,,Sabulodes exsecrata,
Geometridae,Sabulodes,loba,,Sabulodes loba,
Geometridae,Sabulodes,nubifera,,Sabulodes nubifera,
Geometridae,Sabulodes,ornatissima,,Sabulodes ornatissima,
Geometridae,Sabulodes,plauta,,Sabulodes plauta,
Geometridae,Sabulodes,rotundata,,Sabulodes rotundata,
Geometridae,Sabulodes,setosa,,Sabulodes setosa,
Geometridae,Sericoptera,area,,Sericoptera area,
Geometridae,Sericoptera,chiffa,,Sericoptera chiffa,
Geometridae,Sericoptera,mahometaria,,Sericoptera mahometaria,
Geometridae,Sericoptera,reductata,,Sericoptera reductata,
Geometridae,Sericoptera,virginaria,,Sericoptera virginaria,
Geometridae,Stibaractis,dioptis,,Stibaractis dioptis,
Geometridae,Tetragonodes,anopsaria,,Tetragonodes anopsaria,
Geometridae,Tetragonodes,murcia,,Tetragonodes murcia,
Geometridae,Trotopera,arrhapa,,Trotopera arrhapa,
Geometridae,Trotopera,olivifera,,Trotopera olivifera,
Geometridae,Chloractis,pulcherrima,,Chloractis pulcherrima,
Geometridae,Neagathia,corruptata,,Neagathia corruptata,
Geometridae,Pachycopsis,malina,,Pachycopsis malina,
Geometridae,Pachycopsis,tridentata,,Pachycopsis tridentata,
Geometridae,Progonodes,athena,,Progonodes athena,
Geometridae,Tachyphyle,acuta,,Tachyphyle acuta,
Geometridae,Tachyphyle,albisparsa,,Tachyphyle albisparsa,
Geometridae,Tachyphyle,allineata,,Tachyphyle allineata,
Geometridae,Tachyphyle,basiplaga,,Tachyphyle basiplaga,
Geometridae,Tachyphyle,hamata,,Tachyphyle hamata,
Geometridae,Tachyphyle,oleaster,,Tachyphyle oleaster,
Geometridae,Tachyphyle,undilineata,,Tachyphyle undilineata,
Geometridae,Chlorochlamys,appellaria,,Chlorochlamys appellaria,
Geometridae,Chloropteryx,dealbata,,Chloropteryx dealbata,
Geometridae,Chloropteryx,diluta,,Chloropteryx diluta,
Geometridae,Chloropteryx,languescens,,Chloropteryx languescens,
Geometridae,Chloropteryx,nordicaria,,Chloropteryx nordicaria,
Geometridae,Chloropteryx,opalaria,,Chloropteryx opalaria,
Geometridae,Chloropteryx,punctilinea,,Chloropteryx punctilinea,
Geometridae,Chloropteryx,stigmatica,,Chloropteryx stigmatica,
Geometridae,Chloropteryx,subrufescens,,Chloropteryx subrufescens,
Geometridae,Neocrasis,obscurata,,Neocrasis obscurata,
Geometridae,Xerochlora,masonaria,,Xerochlora masonaria,
Geometridae,Oospila,agnetaforslundae,,Oospila agnetaforslundae,
Geometridae,Oospila,albicoma,,Oospila albicoma,
Geometridae,Oospila,albipunctulata,,Oospila albipunctulata,
Geometridae,Oospila,arpata,,Oospila arpata,
Geometridae,Oospila,asmura,,Oospila asmura,
Geometridae,Oospila,athena,,Oospila athena,
Geometridae,Oospila,atopochlora,,Oospila atopochlora,
Geometridae,Oospila,camilla,,Oospila camilla,
Geometridae,Oospila,concinna,,Oospila concinna,
Geometridae,Oospila,confluaria,,Oospila confluaria,
Geometridae,Oospila,confundaria,,Oospila confundaria,
Geometridae,Oospila,depressa,,Oospila depressa,
Geometridae,Oospila,dicraspeda,,Oospila dicraspeda,
Geometridae,Oospila,ecuadorata,,Oospila ecuadorata,
Geometridae,Oospila,fimbripedata,,Oospila fimbripedata,
Geometridae,Oospila,lacteguttata,,Oospila lacteguttata,
Geometridae,Oospila,lilacina,,Oospila lilacina,
Geometridae,Oospila,miccularia,,Oospila miccularia,
Geometridae,Oospila,permagna,,Oospila permagna,
Geometridae,Oospila,quinquemaculata,,Oospila quinquemaculata,
Geometridae,Oospila,rosipara,,Oospila rosipara,
Geometridae,Oospila,rufilimes,,Oospila rufilimes,
Geometridae,Oospila,ruptimacula,,Oospila ruptimacula,
Geometridae,Oospila,stagonata,,Oospila stagonata,
Geometridae,Oospila,tricamerata,,Oospila tricamerata,
Geometridae,Oospila,venezuelata,,Oospila venezuelata,
Geometridae,Telotheta,muscipunctata,,Telotheta muscipunctata,
Geometridae,Cathydata,batina,,Cathydata batina,
Geometridae,Chavarriella,fallax,,Chavarriella fallax,
Geometridae,Chavarriella,porcius,,Chavarriella porcius,
Geometridae,Chavarriella,semiornata,,Chavarriella semiornata,
Geometridae,Dichorda,iris,,Dichorda iris,
Geometridae,Dichorda,obliquata,,Dichorda obliquata,
Geometridae,Hyalochlora,antolodoxa,,Hyalochlora antolodoxa,
Geometridae,Hyalochlora,splendens,,Hyalochlora splendens,
Geometridae,Hydata,alada,,Hydata alada,
Geometridae,Hydata,apicata,,Hydata apicata,
Geometridae,Hydata,benepicta,,Hydata benepicta,
Geometridae,Hydata,ignita,,Hydata ignita,
Geometridae,Hydata,latifasciata,,Hydata latifasciata,
Geometridae,Hydata,opella,,Hydata opella,
Geometridae,Hydata,povera,,Hydata povera,
Geometridae,Hydata,satisfacta,,Hydata satisfacta,
Geometridae,Hydata,stigmatica,,Hydata stigmatica,
Geometridae,Hydata,subfenestraria,,Hydata subfenestraria,
Geometridae,Lissochlora,albocillaria,,Lissochlora albocillaria,
Geometridae,Lissochlora,daniloi,,Lissochlora daniloi,
Geometridae,Lissochlora,freddyi,,Lissochlora freddyi,
Geometridae,Lissochlora,inconspicua,,Lissochlora inconspicua,
Geometridae,Lissochlora,latuta,,Lissochlora latuta,
Geometridae,Lissochlora,manostigma,,Lissochlora manostigma,
Geometridae,Lissochlora,ronaldi,,Lissochlora ronaldi,
Geometridae,Nemoria,acutularia,,Nemoria acutularia,
Geometridae,Nemoria,adaluzae,,Nemoria adaluzae,
Geometridae,Nemoria,adjunctaria,,Nemoria adjunctaria,
Geometridae,Nemoria,agenoria,,Nemoria agenoria,
Geometridae,Nemoria,anae,,Nemoria anae,
Geometridae,Nemoria,astraea,,Nemoria astraea,
Geometridae,Nemoria,aturia,,Nemoria aturia,
Geometridae,Nemoria,callirrhoe,,Nemoria callirrhoe,
Geometridae,Nemoria,carolinae,,Nemoria carolinae,
Geometridae,Nemoria,cosmeta,,Nemoria cosmeta,
Geometridae,Nemoria,defectiva,,Nemoria defectiva,
Geometridae,Nemoria,dentilinea,,Nemoria dentilinea,
Geometridae,Nemoria,dorsilinea,,Nemoria dorsilinea,
Geometridae,Nemoria,duniae,,Nemoria duniae,
Geometridae,Nemoria,elbae,,Nemoria elbae,
Geometridae,Nemoria,epaphras,,Nemoria epaphras,
Geometridae,Nemoria,erina,,Nemoria erina,
Geometridae,Nemoria,eugeniae,,Nemoria eugeniae,
Geometridae,Nemoria,florae,,Nemoria florae,
Geometridae,Nemoria,franciscae,,Nemoria franciscae,
Geometridae,Nemoria,gerardinae,,Nemoria gerardinae,
Geometridae,Nemoria,gladysae,,Nemoria gladysae,
Geometridae,Nemoria,hazelae,,Nemoria hazelae,
Geometridae,Nemoria,interlucens,,Nemoria interlucens,
Geometridae,Nemoria,isabelae,,Nemoria isabelae,
Geometridae,Nemoria,karlae,,Nemoria karlae,
Geometridae,Nemoria,lorenaea,,Nemoria lorenaea,
Geometridae,Nemoria,marianellae,,Nemoria marianellae,
Geometridae,Nemoria,marielosae,,Nemoria marielosae,
Geometridae,Nemoria,nympharia,,Nemoria nympharia,
Geometridae,Nemoria,ozalea,,Nemoria ozalea,
Geometridae,Nemoria,pacificaria,,Nemoria pacificaria,
Geometridae,Nemoria,parcipuncta,,Nemoria parcipuncta,
Geometridae,Nemoria,pescadora,,Nemoria pescadora,
Geometridae,Nemoria,priscillae,,Nemoria priscillae,
Geometridae,Nemoria,punctilinea,,Nemoria punctilinea,
Geometridae,Nemoria,rectilinea,,Nemoria rectilinea,
Geometridae,Nemoria,remota,,Nemoria remota,
Geometridae,Nemoria,rosae,,Nemoria rosae,
Geometridae,Nemoria,sarukhani,,Nemoria sarukhani,
Geometridae,Nemoria,saryae,,Nemoria saryae,
Geometridae,Nemoria,scriptaria,,Nemoria scriptaria,
Geometridae,Nemoria,strigaria,,Nemoria strigaria,
Geometridae,Nemoria,tickelli,,Nemoria tickelli,
Geometridae,Nemoria,toxeres,,Nemoria toxeres,
Geometridae,Nemoria,tutala,,Nemoria tutala,
Geometridae,Nemoria,venezuelae,,Nemoria venezuelae,
Geometridae,Nemoria,vermiculata,,Nemoria vermiculata,
Geometridae,Nemoria,vinocincta,,Nemoria vinocincta,
Geometridae,Nemoria,winniae,,Nemoria winniae,
Geometridae,Phrudocentra,albiceps,,Phrudocentra albiceps,
Geometridae,Phrudocentra,albicoronata,sixola,Phrudocentra albicoronata,
Geometridae,Phrudocentra,assa,,Phrudocentra assa,
Geometridae,Phrudocentra,janeira,,Phrudocentra janeira,
Geometridae,Phrudocentra,mitigata,,Phrudocentra mitigata,
Geometridae,Phrudocentra,neis,,Phrudocentra neis,
Geometridae,Phrudocentra,opaca,,Phrudocentra opaca,
Geometridae,Phrudocentra,pupillata,,Phrudocentra pupillata,
Geometridae,Phrudocentra,trimaculata,,Phrudocentra trimaculata,
Geometridae,Phrudocentra,vivida,,Phrudocentra vivida,
Geometridae,Prohydata,busa,,Prohydata busa,
Geometridae,Pyrochlora,motilonia,,Pyrochlora motilonia,
Geometridae,Pyrochlora,rhanis,,Pyrochlora rhanis,
Geometridae,Rhodochlora,brunneipalpis,,Rhodochlora brunneipalpis,
Geometridae,Rhodochlora,exquisita,,Rhodochlora exquisita,
Geometridae,Rhodochlora,rothschildi,,Rhodochlora rothschildi,
Geometridae,Tachychlora,amilletes,,Tachychlora amilletes,
Geometridae,Tachychlora,flavidisca,,Tachychlora flavidisca,
Geometridae,Thrasychlora,minor,,Thrasychlora minor,
Geometridae,Synchlora,astraeoides,,Synchlora astraeoides,
Geometridae,Synchlora,concinnaria,,Synchlora concinnaria,
Geometridae,Synchlora,cupedinaria,,Synchlora cupedinaria,
Geometridae,Synchlora,decorata,,Synchlora decorata,
Geometridae,Synchlora,dependens,,Synchlora dependens,
Geometridae,Synchlora,expulsata,atrapoides,Synchlora expulsata,
Geometridae,Synchlora,frondaria,,Synchlora frondaria,
Geometridae,Synchlora,gerularia,,Synchlora gerularia,
Geometridae,Synchlora,indecora,,Synchlora indecora,
Geometridae,Synchlora,magnaria,,Synchlora magnaria,
Geometridae,Synchlora,pulchrifimbria,,Synchlora pulchrifimbria,
Geometridae,Synchlora,tenuimargo,,Synchlora tenuimargo,
Geometridae,Oligopleura,aulaeata,,Oligopleura aulaeata,
Geometridae,Oligopleura,malachitaria,,Oligopleura malachitaria,
Geometridae,Rhinura,populonia,,Rhinura populonia,
Geometridae,Rhopalodes,uniformis,,Rhopalodes uniformis,
Geometridae,Trotocalpe,albilunata,,Trotocalpe albilunata,
Geometridae,Eois,amarillada,,Eois amarillada,
Geometridae,Eois,antiopata,,Eois antiopata,
Geometridae,Eois,apyraria,,Eois apyraria,
Geometridae,Eois,azafranata,,Eois azafranata,
Geometridae,Eois,basaliata,,Eois basaliata,
Geometridae,Eois,bermellada,,Eois bermellada,
Geometridae,Eois,binaria,,Eois binaria,
